"athlete_id","pos_type_id","pos_type_name","pos_type_abbreviation","pos_type_parent_id"
"9685","12","Cornerback","CB","3"
"9686","16","Offensive Tackle","OT","4"
"9687","24","Quarterback","QB","4"
"9688","8","Safety","S","3"
"9689","17","Tight End","TE","4"
"9690","7","Defensive End","DE","1"
"9691","6","Wide Receiver","WR","4"
"9692","6","Wide Receiver","WR","4"
"9693","16","Offensive Tackle","OT","4"
"9694","5","Running Back","RB","4"
"9695","9","Linebacker","LB","1"
"9696","5","Running Back","RB","4"
"9697","6","Wide Receiver","WR","4"
"9698","9","Linebacker","LB","1"
"9699","6","Wide Receiver","WR","4"
"9700","13","Center","C","4"
"9701","8","Safety","S","3"
"9702","6","Wide Receiver","WR","4"
"9703","11","Guard","G",\N
"9704","11","Guard","G",\N
"9705","9","Linebacker","LB","1"
"9706","6","Wide Receiver","WR","4"
"9707","6","Wide Receiver","WR","4"
"9708","12","Cornerback","CB","3"
"9709","9","Linebacker","LB","1"
"9710","2","Defensive Tackle","DT","1"
"9711","6","Wide Receiver","WR","4"
"9712","9","Linebacker","LB","1"
"9713","18","Offensive Lineman","OL","4"
"9714","7","Defensive End","DE","1"
"9715","22","Fullback","FB","5"
"9716","16","Offensive Tackle","OT","4"
"9717","26","Offensive Guard","OG","4"
"9718","9","Linebacker","LB","1"
"9719","9","Linebacker","LB","1"
"9720","9","Linebacker","LB","1"
"9721","16","Offensive Tackle","OT","4"
"9722","2","Defensive Tackle","DT","1"
"9723","9","Linebacker","LB","1"
"9724","24","Quarterback","QB","4"
"9725","17","Tight End","TE","4"
"9726","24","Quarterback","QB","4"
"9727","5","Running Back","RB","4"
"9728","7","Defensive End","DE","1"
"9729","24","Quarterback","QB","4"
"9730","22","Fullback","FB","5"
"9731","9","Linebacker","LB","1"
"9732","11","Guard","G",\N
"9733","24","Quarterback","QB","4"
"9734","17","Tight End","TE","4"
"9735","16","Offensive Tackle","OT","4"
"9736","10","Unknown","-",\N
"9737","11","Guard","G",\N
"9738","16","Offensive Tackle","OT","4"
"9739","2","Defensive Tackle","DT","1"
"9740","24","Quarterback","QB","4"
"9741","17","Tight End","TE","4"
"9742","17","Tight End","TE","4"
"9743","7","Defensive End","DE","1"
"9744","23","Punter","P","14"
"9745","17","Tight End","TE","4"
"9746","16","Offensive Tackle","OT","4"
"9747","16","Offensive Tackle","OT","4"
"9748","7","Defensive End","DE","1"
"9749","5","Running Back","RB","4"
"9750","16","Offensive Tackle","OT","4"
"9751","9","Linebacker","LB","1"
"9752","6","Wide Receiver","WR","4"
"9753","8","Safety","S","3"
"9754","9","Linebacker","LB","1"
"9755","3","Defensive Back","DB","1"
"9756","3","Defensive Back","DB","1"
"9757","24","Quarterback","QB","4"
"9758","9","Linebacker","LB","1"
"9759","9","Linebacker","LB","1"
"9760","2","Defensive Tackle","DT","1"
"9761","16","Offensive Tackle","OT","4"
"9762","23","Punter","P","14"
"9763","13","Center","C","4"
"9764","9","Linebacker","LB","1"
"9765","12","Cornerback","CB","3"
"9766","6","Wide Receiver","WR","4"
"9767","5","Running Back","RB","4"
"9768","22","Fullback","FB","5"
"9769","17","Tight End","TE","4"
"9770","11","Guard","G",\N
"9771","6","Wide Receiver","WR","4"
"9772","6","Wide Receiver","WR","4"
"9773","9","Linebacker","LB","1"
"9774","17","Tight End","TE","4"
"9775","9","Linebacker","LB","1"
"9776","6","Wide Receiver","WR","4"
"9777","5","Running Back","RB","4"
"9778","26","Offensive Guard","OG","4"
"9779","23","Punter","P","14"
"9780","15","Place kicker","PK","14"
"9781","23","Punter","P","14"
"9782","15","Place kicker","PK","14"
"9783","8","Safety","S","3"
"9784","16","Offensive Tackle","OT","4"
"9785","12","Cornerback","CB","3"
"9786","7","Defensive End","DE","1"
"9787","17","Tight End","TE","4"
"9788","24","Quarterback","QB","4"
"9789","13","Center","C","4"
"9790","2","Defensive Tackle","DT","1"
"9791","11","Guard","G",\N
"9792","26","Offensive Guard","OG","4"
"9793","6","Wide Receiver","WR","4"
"9794","12","Cornerback","CB","3"
"9795","9","Linebacker","LB","1"
"9796","22","Fullback","FB","5"
"9797","17","Tight End","TE","4"
"9798","13","Center","C","4"
"9799","15","Place kicker","PK","14"
"9800","16","Offensive Tackle","OT","4"
"9801","9","Linebacker","LB","1"
"9802","7","Defensive End","DE","1"
"9803","17","Tight End","TE","4"
"9804","16","Offensive Tackle","OT","4"
"9805","9","Linebacker","LB","1"
"9806","13","Center","C","4"
"9807","17","Tight End","TE","4"
"9808","13","Center","C","4"
"9809","3","Defensive Back","DB","1"
"9810","24","Quarterback","QB","4"
"9811","26","Offensive Guard","OG","4"
"9812","6","Wide Receiver","WR","4"
"9813","10","Unknown","-",\N
"9814","11","Guard","G",\N
"9815","16","Offensive Tackle","OT","4"
"9816","9","Linebacker","LB","1"
"9817","8","Safety","S","3"
"9818","17","Tight End","TE","4"
"9819","9","Linebacker","LB","1"
"9820","13","Center","C","4"
"9821","16","Offensive Tackle","OT","4"
"9822","17","Tight End","TE","4"
"9823","9","Linebacker","LB","1"
"9824","18","Offensive Lineman","OL","4"
"9825","26","Offensive Guard","OG","4"
"9826","17","Tight End","TE","4"
"9827","6","Wide Receiver","WR","4"
"9828","7","Defensive End","DE","1"
"9829","11","Guard","G",\N
"9830","17","Tight End","TE","4"
"9831","2","Defensive Tackle","DT","1"
"9832","9","Linebacker","LB","1"
"9833","24","Quarterback","QB","4"
"9834","9","Linebacker","LB","1"
"9835","24","Quarterback","QB","4"
"9836","13","Center","C","4"
"9837","17","Tight End","TE","4"
"9838","26","Offensive Guard","OG","4"
"9839","6","Wide Receiver","WR","4"
"9840","17","Tight End","TE","4"
"9841","22","Fullback","FB","5"
"9842","19","Long Snapper","LS","14"
"8958","24","Quarterback","QB","4"
"9843","24","Quarterback","QB","4"
"9844","13","Center","C","4"
"9845","24","Quarterback","QB","4"
"9846","15","Place kicker","PK","14"
"9847","17","Tight End","TE","4"
"9848","9","Linebacker","LB","1"
"9849","9","Linebacker","LB","1"
"9850","23","Punter","P","14"
"9851","17","Tight End","TE","4"
"9852","7","Defensive End","DE","1"
"9853","17","Tight End","TE","4"
"9854","16","Offensive Tackle","OT","4"
"9855","26","Offensive Guard","OG","4"
"9856","2","Defensive Tackle","DT","1"
"9857","7","Defensive End","DE","1"
"9858","7","Defensive End","DE","1"
"9859","17","Tight End","TE","4"
"9860","2","Defensive Tackle","DT","1"
"9861","16","Offensive Tackle","OT","4"
"9862","11","Guard","G",\N
"9863","2","Defensive Tackle","DT","1"
"9864","9","Linebacker","LB","1"
"9865","13","Center","C","4"
"9866","2","Defensive Tackle","DT","1"
"9867","9","Linebacker","LB","1"
"9868","13","Center","C","4"
"9869","18","Offensive Lineman","OL","4"
"9870","13","Center","C","4"
"9871","22","Fullback","FB","5"
"9872","20","Defensive Lineman","DL","1"
"9873","19","Long Snapper","LS","14"
"9874","6","Wide Receiver","WR","4"
"9875","9","Linebacker","LB","1"
"9876","19","Long Snapper","LS","14"
"9877","17","Tight End","TE","4"
"9878","26","Offensive Guard","OG","4"
"9879","6","Wide Receiver","WR","4"
"9880","9","Linebacker","LB","1"
"9881","11","Guard","G",\N
"9882","9","Linebacker","LB","1"
"9883","9","Linebacker","LB","1"
"9884","11","Guard","G",\N
"9885","16","Offensive Tackle","OT","4"
"9886","9","Linebacker","LB","1"
"9887","9","Linebacker","LB","1"
"9888","19","Long Snapper","LS","14"
"9889","12","Cornerback","CB","3"
"9890","6","Wide Receiver","WR","4"
"9891","17","Tight End","TE","4"
"9892","6","Wide Receiver","WR","4"
"9893","9","Linebacker","LB","1"
"9894","5","Running Back","RB","4"
"9895","7","Defensive End","DE","1"
"9896","9","Linebacker","LB","1"
"9897","7","Defensive End","DE","1"
"9898","9","Linebacker","LB","1"
"9899","3","Defensive Back","DB","1"
"9900","11","Guard","G",\N
"9901","6","Wide Receiver","WR","4"
"9902","16","Offensive Tackle","OT","4"
"9903","17","Tight End","TE","4"
"9904","26","Offensive Guard","OG","4"
"9905","13","Center","C","4"
"9906","6","Wide Receiver","WR","4"
"9907","17","Tight End","TE","4"
"9908","7","Defensive End","DE","1"
"9909","6","Wide Receiver","WR","4"
"9910","5","Running Back","RB","4"
"9911","2","Defensive Tackle","DT","1"
"9912","6","Wide Receiver","WR","4"
"9913","8","Safety","S","3"
"9914","19","Long Snapper","LS","14"
"9915","18","Offensive Lineman","OL","4"
"9916","2","Defensive Tackle","DT","1"
"9917","6","Wide Receiver","WR","4"
"9918","23","Punter","P","14"
"9919","17","Tight End","TE","4"
"9920","7","Defensive End","DE","1"
"9921","7","Defensive End","DE","1"
"9922","8","Safety","S","3"
"9923","17","Tight End","TE","4"
"9924","13","Center","C","4"
"9925","7","Defensive End","DE","1"
"9926","17","Tight End","TE","4"
"9927","5","Running Back","RB","4"
"9928","2","Defensive Tackle","DT","1"
"9929","3","Defensive Back","DB","1"
"9930","20","Defensive Lineman","DL","1"
"9931","12","Cornerback","CB","3"
"9932","8","Safety","S","3"
"9933","11","Guard","G",\N
"9934","7","Defensive End","DE","1"
"9935","7","Defensive End","DE","1"
"9936","9","Linebacker","LB","1"
"9937","10","Unknown","-",\N
"9938","9","Linebacker","LB","1"
"9939","6","Wide Receiver","WR","4"
"9940","6","Wide Receiver","WR","4"
"9941","7","Defensive End","DE","1"
"9942","3","Defensive Back","DB","1"
"9943","8","Safety","S","3"
"9944","3","Defensive Back","DB","1"
"9945","6","Wide Receiver","WR","4"
"9946","15","Place kicker","PK","14"
"9947","16","Offensive Tackle","OT","4"
"9948","12","Cornerback","CB","3"
"9949","11","Guard","G",\N
"9950","22","Fullback","FB","5"
"9951","12","Cornerback","CB","3"
"9952","12","Cornerback","CB","3"
"9953","2","Defensive Tackle","DT","1"
"9954","13","Center","C","4"
"9955","6","Wide Receiver","WR","4"
"9956","9","Linebacker","LB","1"
"9957","9","Linebacker","LB","1"
"9958","2","Defensive Tackle","DT","1"
"9959","24","Quarterback","QB","4"
"9960","3","Defensive Back","DB","1"
"9961","9","Linebacker","LB","1"
"9962","6","Wide Receiver","WR","4"
"9963","19","Long Snapper","LS","14"
"9964","23","Punter","P","14"
"9965","19","Long Snapper","LS","14"
"9966","17","Tight End","TE","4"
"9967","9","Linebacker","LB","1"
"9968","16","Offensive Tackle","OT","4"
"9969","17","Tight End","TE","4"
"9970","8","Safety","S","3"
"9971","2","Defensive Tackle","DT","1"
"9972","9","Linebacker","LB","1"
"9973","21","Strong Safety","SS","8"
"9974","6","Wide Receiver","WR","4"
"9975","25","Free Safety","FS","8"
"9976","9","Linebacker","LB","1"
"9977","7","Defensive End","DE","1"
"9978","5","Running Back","RB","4"
"9979","5","Running Back","RB","4"
"9980","6","Wide Receiver","WR","4"
"9981","12","Cornerback","CB","3"
"9982","6","Wide Receiver","WR","4"
"9983","22","Fullback","FB","5"
"9984","16","Offensive Tackle","OT","4"
"9985","8","Safety","S","3"
"9986","9","Linebacker","LB","1"
"9987","16","Offensive Tackle","OT","4"
"9988","5","Running Back","RB","4"
"9989","7","Defensive End","DE","1"
"9990","3","Defensive Back","DB","1"
"9991","17","Tight End","TE","4"
"9992","17","Tight End","TE","4"
"9993","11","Guard","G",\N
"9994","7","Defensive End","DE","1"
"9995","19","Long Snapper","LS","14"
"9996","12","Cornerback","CB","3"
"9997","5","Running Back","RB","4"
"9998","7","Defensive End","DE","1"
"9999","7","Defensive End","DE","1"
"10000","3","Defensive Back","DB","1"
"10001","9","Linebacker","LB","1"
"10002","3","Defensive Back","DB","1"
"10003","6","Wide Receiver","WR","4"
"10004","9","Linebacker","LB","1"
"10005","6","Wide Receiver","WR","4"
"10006","12","Cornerback","CB","3"
"10007","12","Cornerback","CB","3"
"10008","16","Offensive Tackle","OT","4"
"10009","7","Defensive End","DE","1"
"10010","6","Wide Receiver","WR","4"
"10011","12","Cornerback","CB","3"
"10012","9","Linebacker","LB","1"
"10013","23","Punter","P","14"
"10014","9","Linebacker","LB","1"
"10015","17","Tight End","TE","4"
"10016","2","Defensive Tackle","DT","1"
"10017","5","Running Back","RB","4"
"10018","7","Defensive End","DE","1"
"10019","5","Running Back","RB","4"
"10020","9","Linebacker","LB","1"
"10021","3","Defensive Back","DB","1"
"10022","7","Defensive End","DE","1"
"10023","2","Defensive Tackle","DT","1"
"10024","2","Defensive Tackle","DT","1"
"10025","22","Fullback","FB","5"
"10026","11","Guard","G",\N
"10027","13","Center","C","4"
"10028","16","Offensive Tackle","OT","4"
"10029","23","Punter","P","14"
"10030","6","Wide Receiver","WR","4"
"10031","5","Running Back","RB","4"
"10032","16","Offensive Tackle","OT","4"
"10033","22","Fullback","FB","5"
"10034","22","Fullback","FB","5"
"10035","6","Wide Receiver","WR","4"
"10036","5","Running Back","RB","4"
"10037","6","Wide Receiver","WR","4"
"10038","12","Cornerback","CB","3"
"10039","3","Defensive Back","DB","1"
"10040","6","Wide Receiver","WR","4"
"10041","11","Guard","G",\N
"10042","2","Defensive Tackle","DT","1"
"10043","16","Offensive Tackle","OT","4"
"10044","2","Defensive Tackle","DT","1"
"10045","9","Linebacker","LB","1"
"10046","6","Wide Receiver","WR","4"
"10047","22","Fullback","FB","5"
"10048","7","Defensive End","DE","1"
"10049","2","Defensive Tackle","DT","1"
"10050","9","Linebacker","LB","1"
"10051","9","Linebacker","LB","1"
"10052","5","Running Back","RB","4"
"10053","12","Cornerback","CB","3"
"10054","17","Tight End","TE","4"
"10055","17","Tight End","TE","4"
"10056","7","Defensive End","DE","1"
"10057","7","Defensive End","DE","1"
"10058","2","Defensive Tackle","DT","1"
"10059","5","Running Back","RB","4"
"10060","16","Offensive Tackle","OT","4"
"10061","22","Fullback","FB","5"
"10062","13","Center","C","4"
"10063","11","Guard","G",\N
"10064","24","Quarterback","QB","4"
"10065","2","Defensive Tackle","DT","1"
"10066","2","Defensive Tackle","DT","1"
"10067","11","Guard","G",\N
"10068","9","Linebacker","LB","1"
"10069","9","Linebacker","LB","1"
"10070","11","Guard","G",\N
"10071","2","Defensive Tackle","DT","1"
"10072","7","Defensive End","DE","1"
"10073","9","Linebacker","LB","1"
"10074","12","Cornerback","CB","3"
"10075","9","Linebacker","LB","1"
"10076","6","Wide Receiver","WR","4"
"10077","16","Offensive Tackle","OT","4"
"10078","9","Linebacker","LB","1"
"10079","7","Defensive End","DE","1"
"10080","12","Cornerback","CB","3"
"10081","6","Wide Receiver","WR","4"
"10082","10","Unknown","-",\N
"10083","2","Defensive Tackle","DT","1"
"10084","5","Running Back","RB","4"
"10085","9","Linebacker","LB","1"
"10086","5","Running Back","RB","4"
"10087","11","Guard","G",\N
"10088","3","Defensive Back","DB","1"
"10089","6","Wide Receiver","WR","4"
"10090","2","Defensive Tackle","DT","1"
"10091","6","Wide Receiver","WR","4"
"10092","24","Quarterback","QB","4"
"10093","2","Defensive Tackle","DT","1"
"10094","20","Defensive Lineman","DL","1"
"10095","17","Tight End","TE","4"
"10096","5","Running Back","RB","4"
"10097","2","Defensive Tackle","DT","1"
"10098","7","Defensive End","DE","1"
"10099","12","Cornerback","CB","3"
"10100","6","Wide Receiver","WR","4"
"10101","9","Linebacker","LB","1"
"10102","12","Cornerback","CB","3"
"10103","7","Defensive End","DE","1"
"10104","10","Unknown","-",\N
"10105","22","Fullback","FB","5"
"10106","26","Offensive Guard","OG","4"
"10107","5","Running Back","RB","4"
"10108","12","Cornerback","CB","3"
"10109","8","Safety","S","3"
"10110","6","Wide Receiver","WR","4"
"10111","17","Tight End","TE","4"
"10112","19","Long Snapper","LS","14"
"10113","22","Fullback","FB","5"
"10114","24","Quarterback","QB","4"
"10115","6","Wide Receiver","WR","4"
"10116","5","Running Back","RB","4"
"10117","9","Linebacker","LB","1"
"10118","7","Defensive End","DE","1"
"10119","10","Unknown","-",\N
"10120","16","Offensive Tackle","OT","4"
"10121","24","Quarterback","QB","4"
"10122","11","Guard","G",\N
"10123","9","Linebacker","LB","1"
"10124","6","Wide Receiver","WR","4"
"10125","16","Offensive Tackle","OT","4"
"10126","8","Safety","S","3"
"10127","9","Linebacker","LB","1"
"10128","17","Tight End","TE","4"
"10129","9","Linebacker","LB","1"
"10130","3","Defensive Back","DB","1"
"10131","12","Cornerback","CB","3"
"10132","6","Wide Receiver","WR","4"
"10133","16","Offensive Tackle","OT","4"
"10134","23","Punter","P","14"
"10135","13","Center","C","4"
"10136","10","Unknown","-",\N
"10137","8","Safety","S","3"
"10138","2","Defensive Tackle","DT","1"
"10139","7","Defensive End","DE","1"
"10140","9","Linebacker","LB","1"
"10141","5","Running Back","RB","4"
"10142","23","Punter","P","14"
"10143","11","Guard","G",\N
"10144","12","Cornerback","CB","3"
"10145","6","Wide Receiver","WR","4"
"10146","9","Linebacker","LB","1"
"10147","3","Defensive Back","DB","1"
"10148","9","Linebacker","LB","1"
"10149","17","Tight End","TE","4"
"10150","6","Wide Receiver","WR","4"
"10151","9","Linebacker","LB","1"
"10152","7","Defensive End","DE","1"
"10153","2","Defensive Tackle","DT","1"
"10154","26","Offensive Guard","OG","4"
"10155","24","Quarterback","QB","4"
"10156","6","Wide Receiver","WR","4"
"10157","6","Wide Receiver","WR","4"
"10158","17","Tight End","TE","4"
"10159","3","Defensive Back","DB","1"
"10160","2","Defensive Tackle","DT","1"
"10161","6","Wide Receiver","WR","4"
"10162","9","Linebacker","LB","1"
"10163","13","Center","C","4"
"10164","3","Defensive Back","DB","1"
"10165","12","Cornerback","CB","3"
"10166","3","Defensive Back","DB","1"
"10167","12","Cornerback","CB","3"
"10168","5","Running Back","RB","4"
"10169","16","Offensive Tackle","OT","4"
"10170","26","Offensive Guard","OG","4"
"10171","3","Defensive Back","DB","1"
"10172","9","Linebacker","LB","1"
"10173","9","Linebacker","LB","1"
"10174","7","Defensive End","DE","1"
"10175","24","Quarterback","QB","4"
"10176","11","Guard","G",\N
"10177","6","Wide Receiver","WR","4"
"10178","26","Offensive Guard","OG","4"
"10179","11","Guard","G",\N
"10180","24","Quarterback","QB","4"
"10181","16","Offensive Tackle","OT","4"
"10182","10","Unknown","-",\N
"10183","26","Offensive Guard","OG","4"
"10184","24","Quarterback","QB","4"
"10185","5","Running Back","RB","4"
"10186","3","Defensive Back","DB","1"
"10187","6","Wide Receiver","WR","4"
"10188","17","Tight End","TE","4"
"10189","12","Cornerback","CB","3"
"10190","11","Guard","G",\N
"10191","12","Cornerback","CB","3"
"10192","2","Defensive Tackle","DT","1"
"10193","3","Defensive Back","DB","1"
"10194","13","Center","C","4"
"10195","12","Cornerback","CB","3"
"10196","9","Linebacker","LB","1"
"10197","26","Offensive Guard","OG","4"
"10198","24","Quarterback","QB","4"
"10199","3","Defensive Back","DB","1"
"10200","24","Quarterback","QB","4"
"10201","2","Defensive Tackle","DT","1"
"10202","7","Defensive End","DE","1"
"10203","3","Defensive Back","DB","1"
"10204","6","Wide Receiver","WR","4"
"10205","11","Guard","G",\N
"10206","5","Running Back","RB","4"
"10207","13","Center","C","4"
"10208","12","Cornerback","CB","3"
"10209","6","Wide Receiver","WR","4"
"10210","24","Quarterback","QB","4"
"10211","11","Guard","G",\N
"10212","9","Linebacker","LB","1"
"10213","9","Linebacker","LB","1"
"10214","9","Linebacker","LB","1"
